InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Description
C559568,22423,-1,2011-07-11 11:09,12.75,13627,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C559608,22158,-3,2011-07-11 11:44,2.95,14690,UNITED KINGDOM,3 HEARTS HANGING DECORATION RUSTIC
C559608,84879,-1,2011-07-11 11:44,1.69,14690,UNITED KINGDOM,ASSORTED COLOUR BIRD ORNAMENT
C559608,22581,-2,2011-07-11 11:44,0.85,14690,UNITED KINGDOM,WOOD STOCKING CHRISTMAS SCANDISPOT
C559608,22601,-1,2011-07-11 11:44,0.85,14690,UNITED KINGDOM,CHRISTMAS RETROSPOT ANGEL WOOD
C559651,22294,-24,2011-07-11 12:43,1.25,13184,UNITED KINGDOM,HEART FILIGREE DOVE  SMALL
C559659,23243,-1,2011-07-11 13:07,4.95,14796,UNITED KINGDOM,SET OF TEA COFFEE SUGAR TINS PANTRY
C559659,21166,-1,2011-07-11 13:07,2.08,14796,UNITED KINGDOM,COOK WITH WINE METAL SIGN
C559663,22649,-1,2011-07-11 13:33,4.95,17706,UNITED KINGDOM,STRAWBERRY FAIRY CAKE TEAPOT
C559663,22191,-1,2011-07-11 13:33,8.5,17706,UNITED KINGDOM,IVORY DINER WALL CLOCK
C559663,22072,-2,2011-07-11 13:33,3.75,17706,UNITED KINGDOM,RED RETROSPOT TEA CUP AND SAUCER
C559664,21703,-1,2011-07-11 13:34,0.42,18142,UNITED KINGDOM,BAG 125G SWIRLY MARBLES
C559664,22149,-1,2011-07-11 13:34,2.1,18142,UNITED KINGDOM,FELTCRAFT 6 FLOWER FRIENDS
C559666,23207,-1,2011-07-11 13:37,1.65,14389,UNITED KINGDOM,LUNCH BAG ALPHABET DESIGN
C559666,22661,-1,2011-07-11 13:37,0.85,14389,UNITED KINGDOM,CHARLOTTE BAG DOLLY GIRL DESIGN
C559666,22383,-2,2011-07-11 13:37,1.65,14389,UNITED KINGDOM,LUNCH BAG SUKI  DESIGN
C559667,23168,-2,2011-07-11 13:38,1.25,13267,UNITED KINGDOM,CLASSIC CAFE SUGAR DISPENSER
C559667,22699,-2,2011-07-11 13:38,2.95,13267,UNITED KINGDOM,ROSES REGENCY TEACUP AND SAUCER
C559670,23031,-2,2011-07-11 13:51,1.65,16033,UNITED KINGDOM,DOORKNOB CRACKED GLAZE PINK
C559670,22670,-1,2011-07-11 13:51,1.25,16033,UNITED KINGDOM,FRENCH WC SIGN BLUE METAL
C559670,22667,-1,2011-07-11 13:51,2.95,16033,UNITED KINGDOM,RECIPE BOX RETROSPOT
C559675,46138B,-10,2011-07-11 14:21,0.85,13745,UNITED KINGDOM,BLUE CHENILLE SHAGGY CUSHION COVER
C559683,82486,-1,2011-07-11 14:56,8.95,17337,UNITED KINGDOM,3 DRAWER ANTIQUE WHITE WOOD CABINET
C559705,20725,-1,2011-07-12 09:58,1.65,15719,UNITED KINGDOM,LUNCH BAG RED RETROSPOT
C559738,22607,-1,2011-07-12 10:56,9.95,18193,UNITED KINGDOM,WOODEN ROUNDERS GARDEN SET
C559739,17003,-1,2011-07-12 11:07,0.29,16422,UNITED KINGDOM,BROCADE RING PURSE
C559740,20985,-3,2011-07-12 11:08,1.25,17381,UNITED KINGDOM,HEART CALCULATOR
C559741,72741,-1,2011-07-12 11:10,1.45,13013,UNITED KINGDOM,GRAND CHOCOLATECANDLE
C559741,22978,-1,2011-07-12 11:10,3.75,13013,UNITED KINGDOM,PANTRY ROLLING PIN
C559742,22989,-6,2011-07-12 11:11,3.25,14267,UNITED KINGDOM,SET 2 PANTRY DESIGN TEA TOWELS
C559742,22960,-12,2011-07-12 11:11,4.25,14267,UNITED KINGDOM,JAM MAKING SET WITH JARS
C559742,22956,-6,2011-07-12 11:11,2.1,14267,UNITED KINGDOM,36 FOIL HEART CAKE CASES
C559742,22666,-6,2011-07-12 11:11,2.95,14267,UNITED KINGDOM,RECIPE BOX PANTRY YELLOW DESIGN
C559742,22423,-6,2011-07-12 11:11,12.75,14267,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C559742,21877,-12,2011-07-12 11:11,1.25,14267,UNITED KINGDOM,HOME SWEET HOME MUG
C559742,21164,-6,2011-07-12 11:11,2.95,14267,UNITED KINGDOM,HOME SWEET HOME METAL SIGN
C559743,22798,-1,2011-07-12 11:12,2.95,13599,UNITED KINGDOM,ANTIQUE GLASS DRESSING TABLE POT
C559743,22098,-12,2011-07-12 11:12,0.39,13599,UNITED KINGDOM,BOUDOIR SQUARE TISSUE BOX
C559744,22768,-1,2011-07-12 11:13,9.95,15416,UNITED KINGDOM,FAMILY PHOTO FRAME CORNICE
C559747,85159A,-5,2011-07-12 11:23,1.95,17069,UNITED KINGDOM,"BLACK TEA,COFFEE,SUGAR JARS"
C559747,79030D,-1,2011-07-12 11:23,0.39,17069,UNITED KINGDOM,TUMBLER BAROQUE
C559803,15036,-72,2011-07-12 13:49,0.83,16701,UNITED KINGDOM,ASSORTED COLOURS SILK FAN
C559808,21891,-1,2011-07-12 14:49,1.45,13743,UNITED KINGDOM,TRADITIONAL WOODEN SKIPPING ROPE
C559829,22371,-2,2011-07-13 09:45,4.25,14483,UNITED KINGDOM,AIRLINE BAG VINTAGE TOKYO 78
C559880,71038,-4,2011-07-13 11:32,5.45,15493,UNITED KINGDOM,WHITE HANGING BEADS CANDLE HOLDER
C559882,23106,-12,2011-07-13 11:34,2.89,16156,UNITED KINGDOM,ZINC HEARTS PLANT POT HOLDER
C559908,21871,-72,2011-07-13 13:56,1.25,14088,UNITED KINGDOM,SAVE THE PLANET MUG
C559939,84688,-12,2011-07-14 10:19,4.25,14426,UNITED KINGDOM,BEACH HUT DESIGN BLACKBOARD
C559939,82484,-12,2011-07-14 10:19,7.95,14426,UNITED KINGDOM,WOOD BLACK BOARD ANT WHITE FINISH
C559939,22937,-6,2011-07-14 10:19,2.55,14426,UNITED KINGDOM,BAKING MOULD CHOCOLATE CUP CAKES
C559939,22847,-1,2011-07-14 10:19,16.95,14426,UNITED KINGDOM,BREAD BIN DINER STYLE IVORY
C559939,22750,-4,2011-07-14 10:19,3.75,14426,UNITED KINGDOM,FELTCRAFT PRINCESS LOLA DOLL
C559939,22718,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,CARD CAT AND TREE
C559939,22714,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,CARD BIRTHDAY COWBOY
C559939,22647,-12,2011-07-14 10:19,1.45,14426,UNITED KINGDOM,CERAMIC LOVE HEART MONEY BANK
C559939,22570,-4,2011-07-14 10:19,3.75,14426,UNITED KINGDOM,FELTCRAFT CUSHION RABBIT
C559939,22568,-4,2011-07-14 10:19,3.75,14426,UNITED KINGDOM,FELTCRAFT CUSHION OWL
C559939,22464,-12,2011-07-14 10:19,1.65,14426,UNITED KINGDOM,HANGING METAL HEART LANTERN
C559939,22456,-3,2011-07-14 10:19,4.95,14426,UNITED KINGDOM,NATURAL SLATE CHALKBOARD LARGE
C559939,22435,-12,2011-07-14 10:19,1.25,14426,UNITED KINGDOM,SET OF 9 HEART SHAPED BALLOONS
C559939,22318,-6,2011-07-14 10:19,2.95,14426,UNITED KINGDOM,FIVE HEART HANGING DECORATION
C559939,22151,-24,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,PLACE SETTING WHITE HEART
C559939,22150,-6,2011-07-14 10:19,1.95,14426,UNITED KINGDOM,3 STRIPEY MICE FELTCRAFT
C559939,22147,-14,2011-07-14 10:19,1.45,14426,UNITED KINGDOM,FELTCRAFT BUTTERFLY HEARTS
C559939,22132,-12,2011-07-14 10:19,0.85,14426,UNITED KINGDOM,RED LOVE HEART SHAPE CUP
C559939,22082,-10,2011-07-14 10:19,1.65,14426,UNITED KINGDOM,RIBBON REEL STRIPES DESIGN
C559939,22079,-10,2011-07-14 10:19,1.65,14426,UNITED KINGDOM,RIBBON REEL HEARTS DESIGN
C559939,22031,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,BOTANICAL LAVENDER BIRTHDAY CARD
C559939,22026,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,BANQUET BIRTHDAY  CARD
C559939,22025,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,RING OF ROSES BIRTHDAY CARD
C559939,22024,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,RAINY LADIES BIRTHDAY CARD
C559939,22023,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,EMPIRE BIRTHDAY CARD
C559939,21977,-24,2011-07-14 10:19,0.55,14426,UNITED KINGDOM,PACK OF 60 PINK PAISLEY CAKE CASES
C559939,21733,-6,2011-07-14 10:19,2.95,14426,UNITED KINGDOM,RED HANGING HEART T-LIGHT HOLDER
C559939,21507,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,ELEPHANT BIRTHDAY CARD
C559939,21506,-12,2011-07-14 10:19,0.42,14426,UNITED KINGDOM,"FANCY FONT BIRTHDAY CARD,"
C559939,21428,-4,2011-07-14 10:19,4.25,14426,UNITED KINGDOM,SET3 BOOK BOX GREEN GINGHAM FLOWER
C559939,21232,-12,2011-07-14 10:19,1.25,14426,UNITED KINGDOM,STRAWBERRY CERAMIC TRINKET BOX
C559939,21212,-24,2011-07-14 10:19,0.55,14426,UNITED KINGDOM,PACK OF 72 RETROSPOT CAKE CASES
C559947,20914,-32,2011-07-14 10:27,2.95,16701,UNITED KINGDOM,SET/5 RED RETROSPOT LID GLASS BOWLS
C559947,21868,-36,2011-07-14 10:27,1.25,16701,UNITED KINGDOM,POTTING SHED TEA MUG
C559950,84952B,-3,2011-07-14 10:47,3.75,14562,UNITED KINGDOM,BLACK LOVE BIRD T-LIGHT HOLDER
C559952,23147,-7,2011-07-14 10:57,1.45,17696,UNITED KINGDOM,SINGLE ANTIQUE ROSE HOOK IVORY
C559952,23146,-3,2011-07-14 10:57,3.29,17696,UNITED KINGDOM,TRIPLE HOOK ANTIQUE IVORY ROSE
C559952,21534,-2,2011-07-14 10:57,4.95,17696,UNITED KINGDOM,DAIRY MAID LARGE MILK JUG
C559952,21258,-2,2011-07-14 10:57,12.75,17696,UNITED KINGDOM,VICTORIAN SEWING BOX LARGE
C559952,37448,-1,2011-07-14 10:57,1.49,17696,UNITED KINGDOM,CERAMIC CAKE DESIGN SPOTTED MUG
C559953,23169,-3,2011-07-14 11:00,4.15,13815,GERMANY,CLASSIC GLASS COOKIE JAR
C559983,23301,-6,2011-07-14 11:41,1.65,14562,UNITED KINGDOM,GARDENERS KNEELING PAD KEEP CALM
C559983,23300,-6,2011-07-14 11:41,1.65,14562,UNITED KINGDOM,GARDENERS KNEELING PAD CUP OF TEA
C559983,22918,-12,2011-07-14 11:41,0.65,14562,UNITED KINGDOM,HERB MARKER PARSLEY
C559983,22920,-12,2011-07-14 11:41,0.65,14562,UNITED KINGDOM,HERB MARKER BASIL
C559983,22916,-12,2011-07-14 11:41,0.65,14562,UNITED KINGDOM,HERB MARKER THYME
C559983,22919,-12,2011-07-14 11:41,0.65,14562,UNITED KINGDOM,HERB MARKER MINT
C559983,22917,-12,2011-07-14 11:41,0.65,14562,UNITED KINGDOM,HERB MARKER ROSEMARY
C559983,22910,-5,2011-07-14 11:41,2.95,14562,UNITED KINGDOM,PAPER CHAIN KIT VINTAGE CHRISTMAS
C559983,22086,-6,2011-07-14 11:41,2.95,14562,UNITED KINGDOM,PAPER CHAIN KIT 50'S CHRISTMAS
C559983,23313,-8,2011-07-14 11:41,4.95,14562,UNITED KINGDOM,VINTAGE CHRISTMAS BUNTING
C559983,22921,-12,2011-07-14 11:41,0.65,14562,UNITED KINGDOM,HERB MARKER CHIVES
C559983,85066,-1,2011-07-14 11:41,12.75,14562,UNITED KINGDOM,CREAM SWEETHEART MINI CHEST
C559983,23082,-12,2011-07-14 11:41,3.75,14562,UNITED KINGDOM,SET 6 PAPER TABLE LANTERN HEARTS
C559983,23083,-12,2011-07-14 11:41,3.75,14562,UNITED KINGDOM,SET 6 PAPER TABLE LANTERN STARS
C559983,22487,-2,2011-07-14 11:41,9.95,14562,UNITED KINGDOM,WHITE WOOD GARDEN PLANT LADDER
C560043,21704,-2,2011-07-14 14:47,0.85,16656,UNITED KINGDOM,BAG 250G SWIRLY MARBLES
C560044,22776,-2,2011-07-14 14:47,9.95,14258,UNITED KINGDOM,"CAKESTAND, 3 TIER, LOVEHEART"
C560045,84692,-1,2011-07-14 14:51,0.42,16779,UNITED KINGDOM,BOX OF 24 COCKTAIL PARASOLS
C560045,71477,-1,2011-07-14 14:51,3.25,16779,UNITED KINGDOM,COLOUR GLASS STAR T-LIGHT HOLDER
C560045,71053,-2,2011-07-14 14:51,3.75,16779,UNITED KINGDOM,WHITE METAL LANTERN
C560046,23092,-1,2011-07-14 14:55,7.9,17049,UNITED KINGDOM,LARGE ANTIQUE WHITE PHOTO FRAME
C560099,84692,-5,2011-07-14 17:47,0.42,16779,UNITED KINGDOM,BOX OF 24 COCKTAIL PARASOLS
C560123,21936,-2,2011-07-15 10:35,2.95,16782,UNITED KINGDOM,RED RETROSPOT PICNIC BAG
C560124,21326,-6,2011-07-15 10:36,0.65,17440,UNITED KINGDOM,AGED GLASS SILVER T-LIGHT HOLDER
C560124,84945,-5,2011-07-15 10:36,0.85,17440,UNITED KINGDOM,MULTI COLOUR SILVER T-LIGHT HOLDER
C560148,20713,-100,2011-07-15 11:10,2.08,15769,UNITED KINGDOM,JUMBO BAG OWLS
C560189,23209,-1,2011-07-15 12:30,1.65,17652,UNITED KINGDOM,LUNCH BAG DOILEY PATTERN
C560206,23202,-10,2011-07-15 13:56,2.08,17068,UNITED KINGDOM,JUMBO BAG VINTAGE LEAF
C560208,22978,-5,2011-07-15 13:58,3.75,13013,UNITED KINGDOM,PANTRY ROLLING PIN
C560219,84012,-120,2011-07-15 15:22,0.85,12451,SWITZERLAND,MAGIC SHEEP WOOL GROWING FROM PAPER
C560220,22423,-1,2011-07-15 15:22,12.75,14572,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C560221,22456,-2,2011-07-15 15:23,4.95,13408,UNITED KINGDOM,NATURAL SLATE CHALKBOARD LARGE
C560242,22501,-1,2011-07-17 12:03,9.95,14659,UNITED KINGDOM,PICNIC BASKET WICKER LARGE
C560243,22501,-1,2011-07-17 12:04,9.95,14659,UNITED KINGDOM,PICNIC BASKET WICKER LARGE
C560289,22766,-3,2011-07-18 10:14,2.95,16398,UNITED KINGDOM,PHOTO FRAME CORNICE
C560289,84816,-1,2011-07-18 10:14,39.95,16398,UNITED KINGDOM,DANISH ROSE BEDSIDE CABINET
C560289,22197,-7,2011-07-18 10:14,0.85,16398,UNITED KINGDOM,POPCORN HOLDER
C560301,23198,-1,2011-07-18 10:34,1.45,14159,UNITED KINGDOM,PANTRY MAGNETIC  SHOPPING LIST
C560317,22927,-2,2011-07-18 10:54,5.95,15527,UNITED KINGDOM,GREEN GIANT GARDEN THERMOMETER
C560317,21730,-1,2011-07-18 10:54,4.95,15527,UNITED KINGDOM,GLASS STAR FROSTED T-LIGHT HOLDER
C560330,22374,-1,2011-07-18 11:10,4.25,17841,UNITED KINGDOM,AIRLINE BAG VINTAGE JET SET RED
C560330,72351B,-1,2011-07-18 11:10,2.1,17841,UNITED KINGDOM,SET/6 PINK  BUTTERFLY T-LIGHTS
C560330,22981,-1,2011-07-18 11:10,1.45,17841,UNITED KINGDOM,PANTRY APPLE CORER
C560331,22649,-1,2011-07-18 11:20,4.95,17706,UNITED KINGDOM,STRAWBERRY FAIRY CAKE TEAPOT
C560331,22891,-1,2011-07-18 11:20,4.25,17706,UNITED KINGDOM,TEA FOR ONE POLKADOT
C560365,23284,-1,2011-07-18 12:17,7.95,14390,UNITED KINGDOM,DOORMAT KEEP CALM AND COME IN
C560365,23080,-1,2011-07-18 12:17,8.25,14390,UNITED KINGDOM,RED METAL BOX TOP SECRET
C560390,22698,-1,2011-07-18 13:20,2.95,12930,UNITED KINGDOM,PINK REGENCY TEACUP AND SAUCER
C560391,22698,-1,2011-07-18 13:21,2.95,12930,UNITED KINGDOM,PINK REGENCY TEACUP AND SAUCER
C560395,22892,-24,2011-07-18 13:47,1.25,15125,UNITED KINGDOM,SET OF SALT AND PEPPER TOADSTOOLS
C560395,22846,-2,2011-07-18 13:47,16.95,15125,UNITED KINGDOM,BREAD BIN DINER STYLE RED
C560396,22579,-96,2011-07-18 13:49,0.29,18087,UNITED KINGDOM,WOODEN TREE CHRISTMAS SCANDINAVIAN
C560396,22578,-96,2011-07-18 13:49,0.29,18087,UNITED KINGDOM,WOODEN STAR CHRISTMAS SCANDINAVIAN
C560396,22577,-96,2011-07-18 13:49,0.29,18087,UNITED KINGDOM,WOODEN HEART CHRISTMAS SCANDINAVIAN
C560409,85123A,-6,2011-07-18 14:24,2.95,16717,UNITED KINGDOM,CREAM HANGING HEART T-LIGHT HOLDER
C560409,84949,-6,2011-07-18 14:24,1.65,16717,UNITED KINGDOM,SILVER HANGING T-LIGHT HOLDER
C560409,84755,-16,2011-07-18 14:24,0.65,16717,UNITED KINGDOM,COLOUR GLASS T-LIGHT HOLDER HANGING
C560409,84078A,-1,2011-07-18 14:24,39.95,16717,UNITED KINGDOM,SET/4 WHITE RETRO STORAGE CUBES
C560409,82494L,-6,2011-07-18 14:24,2.95,16717,UNITED KINGDOM,WOODEN FRAME ANTIQUE WHITE
C560409,82486,-4,2011-07-18 14:24,8.95,16717,UNITED KINGDOM,3 DRAWER ANTIQUE WHITE WOOD CABINET
C560409,82483,-4,2011-07-18 14:24,6.95,16717,UNITED KINGDOM,WOOD 2 DRAWER CABINET WHITE FINISH
C560409,82482,-6,2011-07-18 14:24,2.55,16717,UNITED KINGDOM,WOODEN PICTURE FRAME WHITE FINISH
C560409,71459,-12,2011-07-18 14:24,0.85,16717,UNITED KINGDOM,HANGING JAM JAR T-LIGHT HOLDER
C560409,48184,-2,2011-07-18 14:24,7.95,16717,UNITED KINGDOM,DOORMAT ENGLISH ROSE
C560409,48138,-2,2011-07-18 14:24,7.95,16717,UNITED KINGDOM,DOORMAT UNION FLAG
C560409,23233,-25,2011-07-18 14:24,0.42,16717,UNITED KINGDOM,WRAP POPPIES  DESIGN
C560409,23232,-25,2011-07-18 14:24,0.42,16717,UNITED KINGDOM,WRAP VINTAGE LEAF DESIGN
C560409,23075,-4,2011-07-18 14:24,4.15,16717,UNITED KINGDOM,DOUBLE CERAMIC PARLOUR HOOK
C560409,22986,-25,2011-07-18 14:24,0.42,16717,UNITED KINGDOM,GINGHAM ROSE WRAP
C560409,22897,-10,2011-07-18 14:24,1.45,16717,UNITED KINGDOM,OVEN MITT APPLES DESIGN
C560409,22798,-8,2011-07-18 14:24,2.95,16717,UNITED KINGDOM,ANTIQUE GLASS DRESSING TABLE POT
C560409,22794,-2,2011-07-18 14:24,7.95,16717,UNITED KINGDOM,SWEETHEART WIRE MAGAZINE RACK
C560409,22784,-3,2011-07-18 14:24,4.95,16717,UNITED KINGDOM,LANTERN CREAM GAZEBO
C560409,22776,-2,2011-07-18 14:24,9.95,16717,UNITED KINGDOM,"CAKESTAND, 3 TIER, LOVEHEART"
C560409,22704,-25,2011-07-18 14:24,0.42,16717,UNITED KINGDOM,WRAP RED APPLES
C560409,22675,-12,2011-07-18 14:24,1.25,16717,UNITED KINGDOM,FRENCH KITCHEN SIGN BLUE METAL
C560409,22672,-12,2011-07-18 14:24,1.65,16717,UNITED KINGDOM,FRENCH BATHROOM SIGN BLUE METAL
C560409,22485,-2,2011-07-18 14:24,12.75,16717,UNITED KINGDOM,SET OF 2 WOODEN MARKET CRATES
C560409,21755,-3,2011-07-18 14:24,5.95,16717,UNITED KINGDOM,LOVE BUILDING BLOCK WORD
C560409,21749,-6,2011-07-18 14:24,2.1,16717,UNITED KINGDOM,LARGE RED RETROSPOT WINDMILL
C560409,21746,-12,2011-07-18 14:24,1.25,16717,UNITED KINGDOM,SMALL RED RETROSPOT WINDMILL
C560409,21523,-2,2011-07-18 14:24,7.95,16717,UNITED KINGDOM,DOORMAT FANCY FONT HOME SWEET HOME
C560409,20718,-10,2011-07-18 14:24,1.25,16717,UNITED KINGDOM,RED RETROSPOT SHOPPER BAG
C560409,20717,-10,2011-07-18 14:24,1.25,16717,UNITED KINGDOM,STRAWBERRY SHOPPER BAG
C560409,15036,-24,2011-07-18 14:24,0.83,16717,UNITED KINGDOM,ASSORTED COLOURS SILK FAN
C560474,21429,-2,2011-07-19 10:46,1.95,12705,GERMANY,RED GINGHAM ROSE JEWELLERY BOX
C560526,22197,-4,2011-07-19 11:57,0.85,16401,UNITED KINGDOM,POPCORN HOLDER
C560526,20725,-2,2011-07-19 11:57,1.65,16401,UNITED KINGDOM,LUNCH BAG RED RETROSPOT
C560533,22493,-2,2011-07-19 12:00,1.65,16488,UNITED KINGDOM,PAINT YOUR OWN CANVAS SET
C560533,23192,-2,2011-07-19 12:00,1.65,16488,UNITED KINGDOM,BUNDLE OF 3 ALPHABET EXERCISE BOOKS
C560540,85099B,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,JUMBO BAG RED RETROSPOT
C560540,23307,-1,2011-07-19 12:26,0.55,12415,AUSTRALIA,SET OF 60 PANTRY DESIGN CAKE CASES
C560540,23306,-1,2011-07-19 12:26,1.45,12415,AUSTRALIA,SET OF 36 DOILIES PANTRY DESIGN
C560540,23297,-2,2011-07-19 12:26,1.65,12415,AUSTRALIA,SET 40 HEART SHAPE PETIT FOUR CASES
C560540,23296,-2,2011-07-19 12:26,1.25,12415,AUSTRALIA,SET OF 6 TEA TIME BAKING CASES
C560540,23295,-2,2011-07-19 12:26,0.83,12415,AUSTRALIA,SET OF 12 MINI LOAF BAKING CASES
C560540,23294,-2,2011-07-19 12:26,0.83,12415,AUSTRALIA,SET OF 6 SNACK LOAF BAKING CASES
C560540,23293,-2,2011-07-19 12:26,0.83,12415,AUSTRALIA,SET OF 12 FAIRY CAKE BAKING CASES
C560540,23291,-1,2011-07-19 12:26,1.25,12415,AUSTRALIA,DOLLY GIRL CHILDRENS CUP
C560540,23256,-1,2011-07-19 12:26,4.15,12415,AUSTRALIA,CHILDRENS CUTLERY SPACEBOY
C560540,23255,-1,2011-07-19 12:26,4.15,12415,AUSTRALIA,CHILDRENS CUTLERY CIRCUS PARADE
C560540,23254,-1,2011-07-19 12:26,4.15,12415,AUSTRALIA,CHILDRENS CUTLERY DOLLY GIRL
C560540,23245,-1,2011-07-19 12:26,4.95,12415,AUSTRALIA,SET OF 3 REGENCY CAKE TINS
C560540,23244,-1,2011-07-19 12:26,1.95,12415,AUSTRALIA,CANNISTER VINTAGE LEAF DESIGN
C560540,23243,-1,2011-07-19 12:26,4.95,12415,AUSTRALIA,SET OF TEA COFFEE SUGAR TINS PANTRY
C560540,23242,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,TREASURE TIN BUFFALO BILL
C560540,23241,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,TREASURE TIN GYMKHANA DESIGN
C560540,23240,-1,2011-07-19 12:26,4.15,12415,AUSTRALIA,SET OF 4 KNICK KNACK TINS  DOILEY
C560540,23237,-1,2011-07-19 12:26,4.15,12415,AUSTRALIA,SET OF 4 KNICK KNACK TINS LEAF
C560540,23236,-1,2011-07-19 12:26,2.89,12415,AUSTRALIA,DOILEY BISCUIT TIN
C560540,23235,-1,2011-07-19 12:26,2.89,12415,AUSTRALIA,BISCUIT TIN VINTAGE LEAF
C560540,23232,-1,2011-07-19 12:26,0.42,12415,AUSTRALIA,WRAP VINTAGE LEAF DESIGN
C560540,23229,-1,2011-07-19 12:26,3.75,12415,AUSTRALIA,DONKEY TAIL GAME
C560540,23209,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,LUNCH BAG DOILEY PATTERN
C560540,23207,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,LUNCH BAG ALPHABET DESIGN
C560540,23206,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,LUNCH BAG APPLE DESIGN
C560540,23203,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,JUMBO BAG DOILEY PATTERNS
C560540,23201,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,JUMBO BAG ALPHABET
C560540,23192,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,BUNDLE OF 3 ALPHABET EXERCISE BOOKS
C560540,23190,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,BUNDLE OF 3 SCHOOL EXERCISE BOOKS
C560540,23174,-1,2011-07-19 12:26,4.15,12415,AUSTRALIA,REGENCY SUGAR BOWL GREEN
C560540,23167,-1,2011-07-19 12:26,0.83,12415,AUSTRALIA,SMALL CERAMIC TOP STORAGE JAR
C560540,23166,-1,2011-07-19 12:26,1.25,12415,AUSTRALIA,MEDIUM CERAMIC TOP STORAGE JAR
C560540,23165,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,LARGE CERAMIC TOP STORAGE JAR
C560540,23159,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,SET OF 5 PANCAKE DAY MAGNETS
C560540,23154,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,SET OF 4 JAM JAR MAGNETS
C560540,23108,-1,2011-07-19 12:26,6.25,12415,AUSTRALIA,SET OF 10 LED DOLLY LIGHTS
C560540,22973,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,CHILDREN'S CIRCUS PARADE MUG
C560540,22720,-1,2011-07-19 12:26,4.95,12415,AUSTRALIA,SET OF 3 CAKE TINS PANTRY DESIGN
C560540,22546,-1,2011-07-19 12:26,0.42,12415,AUSTRALIA,MINI JIGSAW PURDEY
C560540,22545,-1,2011-07-19 12:26,0.42,12415,AUSTRALIA,MINI JIGSAW BUNNIES
C560540,22492,-36,2011-07-19 12:26,0.65,12415,AUSTRALIA,MINI PAINT SET VINTAGE
C560540,22150,-1,2011-07-19 12:26,1.95,12415,AUSTRALIA,3 STRIPEY MICE FELTCRAFT
C560540,22147,-1,2011-07-19 12:26,1.45,12415,AUSTRALIA,FELTCRAFT BUTTERFLY HEARTS
C560540,22138,-1,2011-07-19 12:26,4.95,12415,AUSTRALIA,BAKING SET 9 PIECE RETROSPOT
C560540,21974,-1,2011-07-19 12:26,1.45,12415,AUSTRALIA,SET OF 36 PAISLEY FLOWER DOILIES
C560540,21936,-1,2011-07-19 12:26,2.95,12415,AUSTRALIA,RED RETROSPOT PICNIC BAG
C560540,21933,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,PINK VINTAGE PAISLEY PICNIC BAG
C560540,21929,-1,2011-07-19 12:26,2.08,12415,AUSTRALIA,JUMBO BAG PINK VINTAGE PAISLEY
C560540,21917,-1,2011-07-19 12:26,0.42,12415,AUSTRALIA,SET 12 KIDS  WHITE CHALK STICKS
C560540,21843,-1,2011-07-19 12:26,10.95,12415,AUSTRALIA,RED RETROSPOT CAKE STAND
C560540,21503,-1,2011-07-19 12:26,0.42,12415,AUSTRALIA,TOYBOX  WRAP
C560540,21210,-1,2011-07-19 12:26,1.45,12415,AUSTRALIA,SET OF 72 RETROSPOT PAPER  DOILIES
C560540,20979,-1,2011-07-19 12:26,1.25,12415,AUSTRALIA,36 PENCILS TUBE RED RETROSPOT
C560540,20725,-1,2011-07-19 12:26,1.65,12415,AUSTRALIA,LUNCH BAG RED RETROSPOT
C560540,23292,-1,2011-07-19 12:26,1.25,12415,AUSTRALIA,SPACE BOY CHILDRENS CUP
C560540,21918,-1,2011-07-19 12:26,0.42,12415,AUSTRALIA,SET 12 KIDS COLOUR  CHALK STICKS
C560550,85103,-37,2011-07-19 12:47,5.95,12971,UNITED KINGDOM,SILVER T-LIGHT SETTING
